"state","puma22","zcta","stab","ZIPName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","puma22-to-zcta allocation factor"
"06","01100","96063","CA","Mineral, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",125,0.0009 
"06","01100","96074","CA","Paskenta, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",312,0.0024 
"06","01100","96075","CA","Paynes Creek, CA","Colusa, Glenn, Tehama & Trinity Counties",400,0.003 
"06","01100","96076","CA","Platina, CA","Colusa, Glenn, Tehama & Trinity Counties",206,0.0016 
"06","01100","96078","CA","Proberta, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",57,0.0004 
"06","01100","96080","CA","Red Bluff, CA","Colusa, Glenn, Tehama & Trinity Counties",29672,0.2236 
"06","01100","96090","CA","Tehama, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",451,0.0034 
"06","01100","96091","CA","Trinity Center, CA","Colusa, Glenn, Tehama & Trinity Counties",574,0.0043 
"06","01100","96092","CA","Vina, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",419,0.0032 
"06","01100","96093","CA","Weaverville, CA (PO boxes)","Colusa, Glenn, Tehama & Trinity Counties",4140,0.0312 
"06","01301","94530","CA","El Cerrito, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",2137,0.0165 
"06","01301","94801","CA","Richmond, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",33454,0.2585 
"06","01301","94803","CA","El Sobrante, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",566,0.0044 
"06","01301","94804","CA","Richmond, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",45108,0.3485 
"06","01301","94805","CA","Richmond, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",11591,0.0896 
"06","01301","94806","CA","San Pablo, CA","Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities",36564,0.2825 
"06","01305","94506","CA","Danville, CA","Contra Costa County (South)--San Ramon City & Danville Town",25361,0.1765 
"06","01305","94513","CA","Brentwood, CA","Contra Costa County (South)--San Ramon City & Danville Town",65,0.0005 
"06","01305","94517","CA","Clayton, CA","Contra Costa County (South)--San Ramon City & Danville Town",574,0.004 
"06","01305","94526","CA","Danville, CA","Contra Costa County (South)--San Ramon City & Danville Town",29200,0.2032 
"06","01305","94551","CA","Livermore, CA","Contra Costa County (South)--San Ramon City & Danville Town",249,0.0017 
"06","01305","94556","CA","Moraga, CA","Contra Costa County (South)--San Ramon City & Danville Town",17,0.0001 
"06","01305","94582","CA","San Ramon, CA","Contra Costa County (South)--San Ramon City & Danville Town",49311,0.3432 
"06","01305","94583","CA","San Ramon, CA","Contra Costa County (South)--San Ramon City & Danville Town",38435,0.2675 
"06","01305","94588","CA","Pleasanton, CA","Contra Costa County (South)--San Ramon City & Danville Town",476,0.0033 
"06","01308"," ","CA","[not in a ZCTA]","Contra Costa County (Northeast)--Antioch City",3,0 
"06","01308","94509","CA","Antioch, CA","Contra Costa County (Northeast)--Antioch City",68892,0.5734 
"06","01308","94513","CA","Brentwood, CA","Contra Costa County (Northeast)--Antioch City",4897,0.0408 
"06","01308","94517","CA","Clayton, CA","Contra Costa County (Northeast)--Antioch City",519,0.0043 
"06","01308","94521","CA","Concord, CA","Contra Costa County (Northeast)--Antioch City",19,0.0002 
"06","01308","94531","CA","Antioch, CA","Contra Costa County (Northeast)--Antioch City",45342,0.3774 
"06","01308","94561","CA","Oakley, CA","Contra Costa County (Northeast)--Antioch City",472,0.0039 
"06","01308","94565","CA","Pittsburg, CA","Contra Costa County (Northeast)--Antioch City",10,0.0001 
"06","01309","94505","CA","Discovery Bay, CA","Contra Costa County (East)--Brentwood & Oakley Cities",15376,0.1223 
"06","01309","94511","CA","Bethel Island, CA (PO boxes)","Contra Costa County (East)--Brentwood & Oakley Cities",2131,0.017 
"06","01309","94513","CA","Brentwood, CA","Contra Costa County (East)--Brentwood & Oakley Cities",62432,0.4968 
"06","01309","94514","CA","Byron, CA","Contra Costa County (East)--Brentwood & Oakley Cities",1187,0.0094 
"06","01309","94548","CA","Knightsen, CA (PO boxes)","Contra Costa County (East)--Brentwood & Oakley Cities",420,0.0033 
"06","01309","94561","CA","Oakley, CA","Contra Costa County (East)--Brentwood & Oakley Cities",44073,0.3507 
"06","01309","95219","CA","Stockton, CA","Contra Costa County (East)--Brentwood & Oakley Cities",57,0.0005 
"06","01310","94525","CA","Crockett, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3288,0.0233 
"06","01310","94530","CA","El Cerrito, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",24223,0.1718 
"06","01310","94547","CA","Hercules, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",23075,0.1637 
"06","01310","94553","CA","Martinez, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",10,0.0001 
"06","01310","94564","CA","Pinole, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",19024,0.135 
"06","01310","94569","CA","Port Costa, CA (PO boxes)","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",210,0.0015 
"06","01310","94572","CA","Rodeo, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",9622,0.0683 
"06","01310","94706","CA","Albany, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",28,0.0002 
"06","01310","94707","CA","Berkeley, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3145,0.0223 
"06","01310","94708","CA","Berkeley, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",2255,0.016 
"06","01310","94801","CA","Richmond, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",32,0.0002 
"06","01310","94803","CA","El Sobrante, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",24658,0.1749 
"06","01310","94805","CA","Richmond, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",3367,0.0239 
"06","01310","94806","CA","San Pablo, CA","Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",28025,0.1988 
"06","01311","94520","CA","Concord, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",36970,0.3013 
"06","01311","94523","CA","Pleasant Hill, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",31155,0.2539 
"06","01311","94547","CA","Hercules, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",2941,0.024 
"06","01311","94549","CA","Lafayette, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",1020,0.0083 
"06","01311","94553","CA","Martinez, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",49372,0.4024 
"06","01311","94563","CA","Orinda, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",10,0.0001 
"06","01311","94803","CA","El Sobrante, CA","Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",1233,0.01 
"06","01312","94507","CA","Alamo, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",5966,0.0579 
"06","01312","94516","CA","Canyon, CA (PO boxes)","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",212,0.0021 
"06","01312","94523","CA","Pleasant Hill, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",1705,0.0165 
"06","01312","94526","CA","Danville, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",111,0.0011 
"06","01312","94549","CA","Lafayette, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",27617,0.2679 
"06","01312","94553","CA","Martinez, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",374,0.0036 
"06","01312","94556","CA","Moraga, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",16117,0.1564 
"06","01312","94563","CA","Orinda, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",19486,0.189 
"06","01312","94575","CA","Moraga, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",933,0.0091 
"06","01312","94583","CA","San Ramon, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",9,0.0001 
"06","01312","94595","CA","Walnut Creek, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",17716,0.1719 
"06","01312","94597","CA","Walnut Creek, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",12812,0.1243 
"06","01312","94611","CA","Oakland, CA","Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",17,0.0002 
"06","01313","94507","CA","Alamo, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",9529,0.0536 
"06","01313","94517","CA","Clayton, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",11432,0.0643 
"06","01313","94518","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",27209,0.1531 
"06","01313","94519","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",18677,0.1051 
"06","01313","94520","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",644,0.0036 
"06","01313","94521","CA","Concord, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",42462,0.2389 
"06","01313","94523","CA","Pleasant Hill, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",2412,0.0136 
"06","01313","94526","CA","Danville, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",3753,0.0211 
"06","01313","94528","CA","Diablo, CA (PO boxes)","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",1054,0.0059 
"06","01313","94596","CA","Walnut Creek, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",22861,0.1286 
"06","01313","94597","CA","Walnut Creek, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",10849,0.061 
"06","01313","94598","CA","Walnut Creek, CA","Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",26826,0.151 
"06","01314","94509","CA","Antioch, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",1039,0.0101 
"06","01314","94520","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",769,0.0075 
"06","01314","94521","CA","Concord, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",404,0.0039 
"06","01314","94565","CA","Pittsburg, CA","Contra Costa County (North)--Pittsburg & Concord (North) Cities",100331,0.9784 
"06","01500"," ","CA","[not in a ZCTA]","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",134,0.001 
"06","01500","95531","CA","Crescent City, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",23223,0.1746 
"06","01500","95538","CA","Fort Dick, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",635,0.0048 
"06","01500","95543","CA","Gasquet, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",738,0.0055 
"06","01500","95548","CA","Klamath, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1205,0.0091 
"06","01500","95556","CA","Orleans, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",22,0.0002 
"06","01500","95567","CA","Smith River, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1931,0.0145 
"06","01500","95568","CA","Somes Bar, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",164,0.0012 
"06","01500","95915","CA","Belden, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",52,0.0004 
"06","01500","95923","CA","Canyon Dam, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",53,0.0004 
"06","01500","95934","CA","Crescent Mills, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",322,0.0024 
"06","01500","95947","CA","Greenville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1583,0.0119 
"06","01500","95956","CA","Meadow Valley, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",458,0.0034 
"06","01500","95971","CA","Quincy, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",5672,0.0426 
"06","01500","95981","CA","Strawberry Valley, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",96,0.0007 
"06","01500","95983","CA","Taylorsville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",401,0.003 
"06","01500","95984","CA","Twain, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",139,0.001 
"06","01500","96006","CA","Adin, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",473,0.0036 
"06","01500","96009","CA","Bieber, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",481,0.0036 
"06","01500","96014","CA","Callahan, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",237,0.0018 
"06","01500","96015","CA","Canby, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",364,0.0027 
"06","01500","96020","CA","Chester, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2407,0.0181 
"06","01500","96023","CA","Dorris, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1102,0.0083 
"06","01500","96025","CA","Dunsmuir, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2103,0.0158 
"06","01500","96027","CA","Etna, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1953,0.0147 
"06","01500","96031","CA","Forks Of Salmon, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",118,0.0009 
"06","01500","96032","CA","Fort Jones, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",2593,0.0195 
"06","01500","96034","CA","Gazelle, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",345,0.0026 
"06","01500","96037","CA","Greenview, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",312,0.0023 
"06","01500","96038","CA","Grenada, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",586,0.0044 
"06","01500","96039","CA","Happy Camp, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1037,0.0078 
"06","01500","96044","CA","Hornbrook, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1015,0.0076 
"06","01500","96050","CA","Klamath River, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",476,0.0036 
"06","01500","96054","CA","Lookout, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",288,0.0022 
"06","01500","96056","CA","Mcarthur, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",594,0.0045 
"06","01500","96057","CA","Mccloud, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1202,0.009 
"06","01500","96058","CA","Macdoel, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",659,0.005 
"06","01500","96064","CA","Montague, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",4387,0.033 
"06","01500","96067","CA","Mount Shasta, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",7145,0.0537 
"06","01500","96068","CA","Nubieber, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",185,0.0014 
"06","01500","96085","CA","Scott Bar, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",63,0.0005 
"06","01500","96086","CA","Seiad Valley, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",300,0.0023 
"06","01500","96094","CA","Weed, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",6908,0.0519 
"06","01500","96097","CA","Yreka, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",10131,0.0762 
"06","01500","96101","CA","Alturas, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",5238,0.0394 
"06","01500","96103","CA","Blairsden Graeagle, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1611,0.0121 
"06","01500","96104","CA","Cedarville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",613,0.0046 
"06","01500","96105","CA","Chilcoot, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",531,0.004 
"06","01500","96106","CA","Clio, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",522,0.0039 
"06","01500","96108","CA","Davis Creek, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",129,0.001 
"06","01500","96109","CA","Doyle, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",888,0.0067 
"06","01500","96110","CA","Eagleville, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",101,0.0008 
"06","01500","96112","CA","Fort Bidwell, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",219,0.0016 
"06","01500","96113","CA","Herlong, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",1898,0.0143 
"06","01500","96114","CA","Janesville, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",3101,0.0233 
"06","01500","96115","CA","Lake City, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",169,0.0013 
"06","01500","96116","CA","Likely, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",150,0.0011 
"06","01500","96117","CA","Litchfield, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",337,0.0025 
"06","01500","96118","CA","Loyalton, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",20,0.0002 
"06","01500","96119","CA","Madeline, CA (PO boxes)","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",82,0.0006 
"06","01500","96121","CA","Milford, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",334,0.0025 
"06","01500","96122","CA","Portola, CA","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",4070,0.0306 
