"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Place code","State abbr.","Place name","PUMA22 name","Total population (2020 Census)","puma22-to-place allocation factor"
"06","06516","10928","CA","Canyon Lake city, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",9619,0.0914 
"06","06516","30410","CA","Good Hope CDP, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",2658,0.0253 
"06","06516","39486","CA","Lake Elsinore city, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",60916,0.5787 
"06","06516","39598","CA","Lakeland Village CDP, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",12364,0.1175 
"06","06516","46520","CA","Meadowbrook CDP, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",2256,0.0214 
"06","06516","46842","CA","Menifee city, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",549,0.0052 
"06","06516","78138","CA","Temescal Valley CDP, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",6913,0.0657 
"06","06516","83460","CA","Warm Springs CDP, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",1586,0.0151 
"06","06516","85446","CA","Wildomar city, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",7423,0.0705 
"06","06516","99999","CA","[not in a place]","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",972,0.0092 
"06","06517","10928","CA","Canyon Lake city, CA","Riverside County (Southwest)--Menifee City",1408,0.012 
"06","06517","39486","CA","Lake Elsinore city, CA","Riverside County (Southwest)--Menifee City",8222,0.0703 
"06","06517","46842","CA","Menifee city, CA","Riverside County (Southwest)--Menifee City",98477,0.8415 
"06","06517","56700","CA","Perris city, CA","Riverside County (Southwest)--Menifee City",5175,0.0442 
"06","06517","62756","CA","Romoland CDP, CA","Riverside County (Southwest)--Menifee City",1805,0.0154 
"06","06517","85446","CA","Wildomar city, CA","Riverside County (Southwest)--Menifee City",229,0.002 
"06","06517","85894","CA","Winchester CDP, CA","Riverside County (Southwest)--Menifee City",1689,0.0144 
"06","06517","99999","CA","[not in a place]","Riverside County (Southwest)--Menifee City",20,0.0002 
"06","06518","33574","CA","Highgrove CDP, CA","Riverside County (Northwest)--Moreno Valley City (North)",283,0.0027 
"06","06518","49270","CA","Moreno Valley city, CA","Riverside County (Northwest)--Moreno Valley City (North)",102110,0.9749 
"06","06518","62000","CA","Riverside city, CA","Riverside County (Northwest)--Moreno Valley City (North)",730,0.007 
"06","06518","99999","CA","[not in a place]","Riverside County (Northwest)--Moreno Valley City (North)",1614,0.0154 
"06","06519","49270","CA","Moreno Valley city, CA","Riverside County (Northwest)--Moreno Valley City (South)",103097,0.9994 
"06","06519","62000","CA","Riverside city, CA","Riverside County (Northwest)--Moreno Valley City (South)",22,0.0002 
"06","06519","99999","CA","[not in a place]","Riverside County (Northwest)--Moreno Valley City (South)",35,0.0003 
"06","06520","33574","CA","Highgrove CDP, CA","Riverside County (Northwest)--Riverside City (East)",7232,0.0479 
"06","06520","45680","CA","March ARB CDP, CA","Riverside County (Northwest)--Riverside City (East)",809,0.0054 
"06","06520","49270","CA","Moreno Valley city, CA","Riverside County (Northwest)--Riverside City (East)",3427,0.0227 
"06","06520","62000","CA","Riverside city, CA","Riverside County (Northwest)--Riverside City (East)",137431,0.9101 
"06","06520","99999","CA","[not in a place]","Riverside County (Northwest)--Riverside City (East)",2106,0.0139 
"06","06521","16350","CA","Corona city, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",46232,0.4265 
"06","06521","21810","CA","El Cerrito CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",5058,0.0467 
"06","06521","22457","CA","El Sobrante CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",13418,0.1238 
"06","06521","34302","CA","Home Gardens CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",11203,0.1034 
"06","06521","39645","CA","Lake Mathews CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",2899,0.0267 
"06","06521","46646","CA","Mead Valley CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",5652,0.0521 
"06","06521","62000","CA","Riverside city, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",7174,0.0662 
"06","06521","78138","CA","Temescal Valley CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",417,0.0038 
"06","06521","86244","CA","Woodcrest CDP, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",15378,0.1419 
"06","06521","99999","CA","[not in a place]","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",959,0.0088 
"06","06522","16350","CA","Corona city, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",108415,0.7896 
"06","06522","16420","CA","Coronita CDP, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",2639,0.0192 
"06","06522","51560","CA","Norco city, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",26185,0.1907 
"06","06522","99999","CA","[not in a place]","Riverside County (West Central)--Corona (Northwest) & Norco Cities",63,0.0005 
"06","06523","00464","CA","Aguanga CDP, CA","Riverside County (Southwest)--Temecula City",284,0.002 
"06","06523","26067","CA","French Valley CDP, CA","Riverside County (Southwest)--Temecula City",3926,0.0279 
"06","06523","50076","CA","Murrieta city, CA","Riverside County (Southwest)--Temecula City",413,0.0029 
"06","06523","64056","CA","Sage CDP, CA","Riverside County (Southwest)--Temecula City",1255,0.0089 
"06","06523","78120","CA","Temecula city, CA","Riverside County (Southwest)--Temecula City",109105,0.7744 
"06","06523","99999","CA","[not in a place]","Riverside County (Southwest)--Temecula City",25908,0.1839 
"06","06524","26067","CA","French Valley CDP, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",31354,0.1688 
"06","06524","39486","CA","Lake Elsinore city, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",1127,0.0061 
"06","06524","46842","CA","Menifee city, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",1944,0.0105 
"06","06524","50076","CA","Murrieta city, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",110536,0.595 
"06","06524","78120","CA","Temecula city, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",898,0.0048 
"06","06524","85446","CA","Wildomar city, CA","Riverside County (Southwest)--Murrieta & Wildomar Cities",29223,0.1573 
"06","06524","99999","CA","[not in a place]","Riverside County (Southwest)--Murrieta & Wildomar Cities",10691,0.0575 
"06","06525","20697","CA","East Hemet CDP, CA","Riverside County (Southwest)--Hemet City & East Hemet",19432,0.1466 
"06","06525","30944","CA","Green Acres CDP, CA","Riverside County (Southwest)--Hemet City & East Hemet",2219,0.0167 
"06","06525","33182","CA","Hemet city, CA","Riverside County (Southwest)--Hemet City & East Hemet",82969,0.6259 
"06","06525","34316","CA","Homeland CDP, CA","Riverside County (Southwest)--Hemet City & East Hemet",3523,0.0266 
"06","06525","46842","CA","Menifee city, CA","Riverside County (Southwest)--Hemet City & East Hemet",1557,0.0117 
"06","06525","64056","CA","Sage CDP, CA","Riverside County (Southwest)--Hemet City & East Hemet",1405,0.0106 
"06","06525","67112","CA","San Jacinto city, CA","Riverside County (Southwest)--Hemet City & East Hemet",4784,0.0361 
"06","06525","81708","CA","Valle Vista CDP, CA","Riverside County (Southwest)--Hemet City & East Hemet",11917,0.0899 
"06","06525","85894","CA","Winchester CDP, CA","Riverside County (Southwest)--Hemet City & East Hemet",1379,0.0104 
"06","06525","99999","CA","[not in a place]","Riverside County (Southwest)--Hemet City & East Hemet",3370,0.0254 
"06","06701","02210","CA","Antelope CDP, CA","Sacramento County (North Central)--Citrus Heights City",868,0.0078 
"06","06701","11390","CA","Carmichael CDP, CA","Sacramento County (North Central)--Citrus Heights City",11444,0.1026 
"06","06701","13588","CA","Citrus Heights city, CA","Sacramento County (North Central)--Citrus Heights City",87411,0.7834 
"06","06701","23294","CA","Fair Oaks CDP, CA","Sacramento County (North Central)--Citrus Heights City",3938,0.0353 
"06","06701","54092","CA","Orangevale CDP, CA","Sacramento County (North Central)--Citrus Heights City",7918,0.071 
"06","06703","02553","CA","Arden-Arcade CDP, CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",33163,0.2773 
"06","06703","11390","CA","Carmichael CDP, CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",68349,0.5716 
"06","06703","23294","CA","Fair Oaks CDP, CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",17953,0.1501 
"06","06703","64000","CA","Sacramento city, CA","Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West)",110,0.0009 
"06","06704","02553","CA","Arden-Arcade CDP, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",51672,0.3745 
"06","06704","13588","CA","Citrus Heights city, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",172,0.0012 
"06","06704","24722","CA","Foothill Farms CDP, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",35834,0.2597 
"06","06704","44760","CA","McClellan Park CDP, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",926,0.0067 
"06","06704","51924","CA","North Highlands CDP, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",49327,0.3576 
"06","06704","64000","CA","Sacramento city, CA","Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park P",27,0.0002 
"06","06705","64000","CA","Sacramento city, CA","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)",122406,0.9947 
"06","06705","99999","CA","[not in a place]","Sacramento County (Northwest)--Sacramento City (Northwest/Natomas)",656,0.0053 
"06","06706","02210","CA","Antelope CDP, CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",47865,0.3788 
"06","06706","22524","CA","Elverta CDP, CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",5435,0.043 
"06","06706","60942","CA","Rio Linda CDP, CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",15944,0.1262 
"06","06706","64000","CA","Sacramento city, CA","Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda",57122,0.452 
"06","06707","02553","CA","Arden-Arcade CDP, CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)",9824,0.0737 
"06","06707","64000","CA","Sacramento city, CA","Sacramento County (West)--Sacramento City (Central/Downtown & Midtown)",123550,0.9263 
"06","06709","64000","CA","Sacramento city, CA","Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna)",147629,1 
"06","06712","23294","CA","Fair Oaks CDP, CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",10623,0.0895 
"06","06712","24638","CA","Folsom city, CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",80454,0.6776 
"06","06712","54092","CA","Orangevale CDP, CA","Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East)",27651,0.2329 
"06","06713","30345","CA","Gold River CDP, CA","Sacramento County (Central)--Rancho Cordova City",7844,0.0744 
"06","06713","40410","CA","La Riviera CDP, CA","Sacramento County (Central)--Rancho Cordova City",11252,0.1067 
"06","06713","46226","CA","Mather CDP, CA","Sacramento County (Central)--Rancho Cordova City",1085,0.0103 
"06","06713","59444","CA","Rancho Cordova city, CA","Sacramento County (Central)--Rancho Cordova City",61125,0.5797 
"06","06713","62910","CA","Rosemont CDP, CA","Sacramento County (Central)--Rancho Cordova City",23510,0.2229 
"06","06713","99999","CA","[not in a place]","Sacramento County (Central)--Rancho Cordova City",634,0.006 
"06","06714","24498","CA","Florin CDP, CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",32337,0.228 
"06","06714","27130","CA","Fruitridge Pocket CDP, CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",6102,0.043 
"06","06714","41142","CA","Lemon Hill CDP, CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",14496,0.1022 
"06","06714","55800","CA","Parkway CDP, CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",15962,0.1126 
"06","06714","64000","CA","Sacramento city, CA","Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park)",72903,0.5141 
"06","06715","22020","CA","Elk Grove city, CA","Sacramento County (Central)--Elk Grove City (West)",105151,0.9889 
"06","06715","25506","CA","Franklin CDP, CA","Sacramento County (Central)--Elk Grove City (West)",92,0.0009 
"06","06715","64000","CA","Sacramento city, CA","Sacramento County (Central)--Elk Grove City (West)",1092,0.0103 
"06","06715","99999","CA","[not in a place]","Sacramento County (Central)--Elk Grove City (West)",1,0 
"06","06716","22020","CA","Elk Grove city, CA","Sacramento County (Central)--Elk Grove City (East)",60737,0.5562 
"06","06716","24498","CA","Florin CDP, CA","Sacramento County (Central)--Elk Grove City (East)",19391,0.1776 
"06","06716","82852","CA","Vineyard CDP, CA","Sacramento County (Central)--Elk Grove City (East)",29067,0.2662 
"06","06717","13854","CA","Clay CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",1252,0.012 
"06","06717","16714","CA","Courtland CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",326,0.0031 
"06","06717","22020","CA","Elk Grove city, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",10236,0.0984 
"06","06717","24498","CA","Florin CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",660,0.0063 
"06","06717","25506","CA","Franklin CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",75,0.0007 
"06","06717","25590","CA","Freeport CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",58,0.0006 
"06","06717","28112","CA","Galt city, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",25383,0.2441 
"06","06717","33294","CA","Herald CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",1160,0.0112 
"06","06717","34484","CA","Hood CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",244,0.0023 
"06","06717","36882","CA","Isleton city, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",794,0.0076 
"06","06717","46226","CA","Mather CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",3613,0.0347 
"06","06717","59444","CA","Rancho Cordova city, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",18207,0.1751 
"06","06717","59506","CA","Rancho Murieta CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",5903,0.0568 
"06","06717","64000","CA","Sacramento city, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",104,0.001 
"06","06717","82852","CA","Vineyard CDP, CA","Sacramento County--Galt, Isleton Cities, Delta Region & Rural",14868,0.143 
